Close Year,Date Stamp,Number of Records (copy),Number of Records,Type Desc,Uniq Id,Allegation Desc
2008,5/12/17,1,1,Abuse of Authority,2385,Threat of summons
2008,5/12/17,1,1,Abuse of Authority,685,Threat to damage/seize property
2008,5/12/17,1,1,Abuse of Authority,1380,Threat to damage/seize property
2008,5/12/17,1,1,Abuse of Authority,1541,Threat to damage/seize property
2008,5/12/17,1,1,Abuse of Authority,1988,Threat to damage/seize property
2008,5/12/17,1,1,Abuse of Authority,2256,Threat to damage/seize property
2008,5/12/17,1,1,Abuse of Authority,1256,Vehicle search
2008,5/12/17,1,1,Abuse of Authority,2134,Vehicle search
2008,5/12/17,1,1,Abuse of Authority,450,Vehicle stop
2008,5/12/17,1,1,Abuse of Authority,707,Vehicle stop
2008,5/12/17,1,1,Abuse of Authority,1253,Vehicle stop
2008,5/12/17,1,1,Abuse of Authority,1254,Vehicle stop
2008,5/12/17,1,1,Abuse of Authority,1657,Vehicle stop
2009,5/12/17,1,1,Abuse of Authority,836,Frisk
2009,5/12/17,1,1,Abuse of Authority,1102,Frisk
2009,5/12/17,1,1,Abuse of Authority,1106,Frisk
2009,5/12/17,1,1,Abuse of Authority,1121,Frisk
2009,5/12/17,1,1,Abuse of Authority,1211,Frisk
2009,5/12/17,1,1,Abuse of Authority,1385,Frisk
2009,5/12/17,1,1,Abuse of Authority,1993,Frisk
2009,5/12/17,1,1,Abuse of Authority,1997,Frisk
2009,5/12/17,1,1,Abuse of Authority,588,Other
2009,5/12/17,1,1,Abuse of Authority,813,Other
2009,5/12/17,1,1,Abuse of Authority,274,Question
2009,5/12/17,1,1,Abuse of Authority,276,Question
2009,5/12/17,1,1,Abuse of Authority,319,Question
2009,5/12/17,1,1,Abuse of Authority,462,Question
2009,5/12/17,1,1,Abuse of Authority,710,Question
2009,5/12/17,1,1,Abuse of Authority,1101,Question
2009,5/12/17,1,1,Abuse of Authority,1107,Question
2009,5/12/17,1,1,Abuse of Authority,1236,Question
2009,5/12/17,1,1,Abuse of Authority,2240,Question
2009,5/12/17,1,1,Abuse of Authority,2413,Question
2009,5/12/17,1,1,Abuse of Authority,1693,Refusal to process civilian complaint
2009,5/12/17,1,1,Abuse of Authority,2230,Refusal to process civilian complaint
2009,5/12/17,1,1,Abuse of Authority,318,Refusal to provide name/shield number
2009,5/12/17,1,1,Abuse of Authority,321,Refusal to provide name/shield number
2009,5/12/17,1,1,Abuse of Authority,436,Refusal to provide name/shield number
2009,5/12/17,1,1,Abuse of Authority,461,Refusal to provide name/shield number
2009,5/12/17,1,1,Abuse of Authority,464,Refusal to provide name/shield number
2009,5/12/17,1,1,Abuse of Authority,465,Refusal to provide name/shield number
2009,5/12/17,1,1,Abuse of Authority,559,Refusal to provide name/shield number
2009,5/12/17,1,1,Abuse of Authority,708,Refusal to provide name/shield number
2009,5/12/17,1,1,Abuse of Authority,709,Refusal to provide name/shield number
2009,5/12/17,1,1,Abuse of Authority,713,Refusal to provide name/shield number
2009,5/12/17,1,1,Abuse of Authority,773,Refusal to provide name/shield number
2009,5/12/17,1,1,Abuse of Authority,795,Refusal to provide name/shield number
2009,5/12/17,1,1,Abuse of Authority,835,Refusal to provide name/shield number
2009,5/12/17,1,1,Abuse of Authority,1124,Refusal to provide name/shield number
2009,5/12/17,1,1,Abuse of Authority,1125,Refusal to provide name/shield number
2009,5/12/17,1,1,Abuse of Authority,1199,Refusal to provide name/shield number
2009,5/12/17,1,1,Abuse of Authority,1381,Refusal to provide name/shield number
2009,5/12/17,1,1,Abuse of Authority,1383,Refusal to provide name/shield number
2009,5/12/17,1,1,Abuse of Authority,1493,Refusal to provide name/shield number
2009,5/12/17,1,1,Abuse of Authority,1494,Refusal to provide name/shield number
2009,5/12/17,1,1,Abuse of Authority,1800,Refusal to provide name/shield number
2009,5/12/17,1,1,Abuse of Authority,1834,Refusal to provide name/shield number
2009,5/12/17,1,1,Abuse of Authority,2119,Refusal to provide name/shield number
2009,5/12/17,1,1,Abuse of Authority,2366,Refusal to provide name/shield number
2009,5/12/17,1,1,Abuse of Authority,2367,Refusal to provide name/shield number
2009,5/12/17,1,1,Abuse of Authority,2368,Refusal to provide name/shield number
2009,5/12/17,1,1,Abuse of Authority,2478,Refusal to provide name/shield number
2009,5/12/17,1,1,Abuse of Authority,1262,Retaliatory summons
2009,5/12/17,1,1,Abuse of Authority,427,Search (of person)
2009,5/12/17,1,1,Abuse of Authority,547,Search (of person)
2009,5/12/17,1,1,Abuse of Authority,585,Search (of person)
2009,5/12/17,1,1,Abuse of Authority,834,Search (of person)
2009,5/12/17,1,1,Abuse of Authority,1103,Search (of person)
2009,5/12/17,1,1,Abuse of Authority,1104,Search (of person)
2009,5/12/17,1,1,Abuse of Authority,1122,Search (of person)
2009,5/12/17,1,1,Abuse of Authority,1126,Search (of person)
2009,5/12/17,1,1,Abuse of Authority,1209,Search (of person)
2009,5/12/17,1,1,Abuse of Authority,1235,Search (of person)
2009,5/12/17,1,1,Abuse of Authority,1384,Search (of person)
2009,5/12/17,1,1,Abuse of Authority,1547,Search (of person)
2009,5/12/17,1,1,Abuse of Authority,1687,Search (of person)
2009,5/12/17,1,1,Abuse of Authority,1688,Search (of person)
2009,5/12/17,1,1,Abuse of Authority,1995,Search (of person)
2009,5/12/17,1,1,Abuse of Authority,1996,Search (of person)
2009,5/12/17,1,1,Abuse of Authority,2241,Search (of person)
2009,5/12/17,1,1,Abuse of Authority,2414,Search (of person)
2009,5/12/17,1,1,Abuse of Authority,672,Seizure of property
2009,5/12/17,1,1,Abuse of Authority,275,Stop
2009,5/12/17,1,1,Abuse of Authority,320,Stop
2009,5/12/17,1,1,Abuse of Authority,428,Stop
2009,5/12/17,1,1,Abuse of Authority,429,Stop
2009,5/12/17,1,1,Abuse of Authority,430,Stop
2009,5/12/17,1,1,Abuse of Authority,431,Stop
2009,5/12/17,1,1,Abuse of Authority,459,Stop
2009,5/12/17,1,1,Abuse of Authority,463,Stop
2009,5/12/17,1,1,Abuse of Authority,563,Stop
2009,5/12/17,1,1,Abuse of Authority,584,Stop
2009,5/12/17,1,1,Abuse of Authority,586,Stop
2009,5/12/17,1,1,Abuse of Authority,711,Stop
2009,5/12/17,1,1,Abuse of Authority,1099,Stop
2009,5/12/17,1,1,Abuse of Authority,1105,Stop
2009,5/12/17,1,1,Abuse of Authority,1120,Stop
2009,5/12/17,1,1,Abuse of Authority,1127,Stop
2009,5/12/17,1,1,Abuse of Authority,1129,Stop
2009,5/12/17,1,1,Abuse of Authority,1130,Stop
2009,5/12/17,1,1,Abuse of Authority,1208,Stop
2009,5/12/17,1,1,Abuse of Authority,1210,Stop
2009,5/12/17,1,1,Abuse of Authority,1219,Stop
2009,5/12/17,1,1,Abuse of Authority,1220,Stop
2009,5/12/17,1,1,Abuse of Authority,1386,Stop
2009,5/12/17,1,1,Abuse of Authority,1505,Stop
2009,5/12/17,1,1,Abuse of Authority,1507,Stop
2009,5/12/17,1,1,Abuse of Authority,1545,Stop
2009,5/12/17,1,1,Abuse of Authority,1546,Stop
2009,5/12/17,1,1,Abuse of Authority,1686,Stop
2009,5/12/17,1,1,Abuse of Authority,1689,Stop
2009,5/12/17,1,1,Abuse of Authority,1806,Stop
2009,5/12/17,1,1,Abuse of Authority,1833,Stop
2009,5/12/17,1,1,Abuse of Authority,1992,Stop
2009,5/12/17,1,1,Abuse of Authority,1994,Stop
2009,5/12/17,1,1,Abuse of Authority,2239,Stop
2009,5/12/17,1,1,Abuse of Authority,2364,Stop
2009,5/12/17,1,1,Abuse of Authority,2365,Stop
2009,5/12/17,1,1,Abuse of Authority,2369,Stop
2009,5/12/17,1,1,Abuse of Authority,2412,Stop
2009,5/12/17,1,1,Abuse of Authority,2417,Stop
2009,5/12/17,1,1,Abuse of Authority,2479,Stop
2009,5/12/17,1,1,Abuse of Authority,268,Threat of arrest
2009,5/12/17,1,1,Abuse of Authority,295,Threat of arrest
2009,5/12/17,1,1,Abuse of Authority,296,Threat of arrest
2009,5/12/17,1,1,Abuse of Authority,300,Threat of arrest
2009,5/12/17,1,1,Abuse of Authority,317,Threat of arrest
2009,5/12/17,1,1,Abuse of Authority,322,Threat of arrest
2009,5/12/17,1,1,Abuse of Authority,460,Threat of arrest
2009,5/12/17,1,1,Abuse of Authority,689,Threat of arrest
2009,5/12/17,1,1,Abuse of Authority,712,Threat of arrest
2009,5/12/17,1,1,Abuse of Authority,715,Threat of arrest
2009,5/12/17,1,1,Abuse of Authority,716,Threat of arrest
2009,5/12/17,1,1,Abuse of Authority,787,Threat of arrest
2009,5/12/17,1,1,Abuse of Authority,817,Threat of arrest
2009,5/12/17,1,1,Abuse of Authority,927,Threat of arrest
2009,5/12/17,1,1,Abuse of Authority,1100,Threat of arrest
2009,5/12/17,1,1,Abuse of Authority,1123,Threat of arrest
2009,5/12/17,1,1,Abuse of Authority,1128,Threat of arrest
2009,5/12/17,1,1,Abuse of Authority,1234,Threat of arrest
2009,5/12/17,1,1,Abuse of Authority,1365,Threat of arrest
2009,5/12/17,1,1,Abuse of Authority,1506,Threat of arrest
2009,5/12/17,1,1,Abuse of Authority,1691,Threat of arrest
2009,5/12/17,1,1,Abuse of Authority,1692,Threat of arrest
2009,5/12/17,1,1,Abuse of Authority,1771,Threat of arrest
2009,5/12/17,1,1,Abuse of Authority,1832,Threat of arrest
2009,5/12/17,1,1,Abuse of Authority,2137,Threat of arrest
2009,5/12/17,1,1,Abuse of Authority,2139,Threat of arrest
2009,5/12/17,1,1,Abuse of Authority,2358,Threat of arrest
2009,5/12/17,1,1,Abuse of Authority,2415,Threat of arrest
2009,5/12/17,1,1,Abuse of Authority,2416,Threat of arrest
2009,5/12/17,1,1,Abuse of Authority,437,Threat of force (verbal or physical)
2009,5/12/17,1,1,Abuse of Authority,583,Threat of force (verbal or physical)
2009,5/12/17,1,1,Abuse of Authority,1229,Threat of force (verbal or physical)
2009,5/12/17,1,1,Abuse of Authority,1382,Threat of force (verbal or physical)
2009,5/12/17,1,1,Abuse of Authority,1690,Threat of force (verbal or physical)
2009,5/12/17,1,1,Abuse of Authority,2262,Threat of force (verbal or physical)
2009,5/12/17,1,1,Abuse of Authority,587,Threat of summons
2009,5/12/17,1,1,Abuse of Authority,714,Threat of summons
2009,5/12/17,1,1,Abuse of Authority,782,Threat of summons
2009,5/12/17,1,1,Abuse of Authority,935,Threat of summons
2009,5/12/17,1,1,Abuse of Authority,1831,Threat of summons
2009,5/12/17,1,1,Abuse of Authority,1991,Threat of summons
2009,5/12/17,1,1,Abuse of Authority,2477,Threat of summons
2009,5/12/17,1,1,Abuse of Authority,1218,Threat to notify ACS
2009,5/12/17,1,1,Abuse of Authority,1364,Threat to notify ACS
2009,5/12/17,1,1,Abuse of Authority,2138,Threat to notify ACS
2009,5/12/17,1,1,Abuse of Authority,1131,Vehicle search
2009,5/12/17,1,1,Abuse of Authority,401,Vehicle stop
2009,5/12/17,1,1,Abuse of Authority,542,Vehicle stop
2009,5/12/17,1,1,Abuse of Authority,543,Vehicle stop
2009,5/12/17,1,1,Abuse of Authority,548,Vehicle stop
2009,5/12/17,1,1,Abuse of Authority,690,Vehicle stop
2009,5/12/17,1,1,Abuse of Authority,1990,Vehicle stop
2010,5/12/17,1,1,Abuse of Authority,326,Frisk
2010,5/12/17,1,1,Abuse of Authority,421,Frisk
2010,5/12/17,1,1,Abuse of Authority,597,Frisk
2010,5/12/17,1,1,Abuse of Authority,718,Frisk
2010,5/12/17,1,1,Abuse of Authority,844,Frisk
2010,5/12/17,1,1,Abuse of Authority,847,Frisk
2010,5/12/17,1,1,Abuse of Authority,901,Frisk
2010,5/12/17,1,1,Abuse of Authority,984,Frisk
2010,5/12/17,1,1,Abuse of Authority,985,Frisk
2010,5/12/17,1,1,Abuse of Authority,1037,Frisk
2010,5/12/17,1,1,Abuse of Authority,1072,Frisk
2010,5/12/17,1,1,Abuse of Authority,1139,Frisk
2010,5/12/17,1,1,Abuse of Authority,1268,Frisk
2010,5/12/17,1,1,Abuse of Authority,1273,Frisk
2010,5/12/17,1,1,Abuse of Authority,1317,Frisk
2010,5/12/17,1,1,Abuse of Authority,1391,Frisk
2010,5/12/17,1,1,Abuse of Authority,1396,Frisk
2010,5/12/17,1,1,Abuse of Authority,1552,Frisk
2010,5/12/17,1,1,Abuse of Authority,1558,Frisk
2010,5/12/17,1,1,Abuse of Authority,1608,Frisk
2010,5/12/17,1,1,Abuse of Authority,1916,Frisk
2010,5/12/17,1,1,Abuse of Authority,1924,Frisk
2010,5/12/17,1,1,Abuse of Authority,1944,Frisk
2010,5/12/17,1,1,Abuse of Authority,1945,Frisk
2010,5/12/17,1,1,Abuse of Authority,2079,Frisk
2010,5/12/17,1,1,Abuse of Authority,2140,Frisk
2010,5/12/17,1,1,Abuse of Authority,2214,Frisk
2010,5/12/17,1,1,Abuse of Authority,2265,Frisk
2010,5/12/17,1,1,Abuse of Authority,2270,Frisk
2010,5/12/17,1,1,Abuse of Authority,2428,Frisk
2010,5/12/17,1,1,Abuse of Authority,849,Gun Drawn
2010,5/12/17,1,1,Abuse of Authority,323,Premises entered and/or searched
2010,5/12/17,1,1,Abuse of Authority,590,Premises entered and/or searched
2010,5/12/17,1,1,Abuse of Authority,679,Premises entered and/or searched
2010,5/12/17,1,1,Abuse of Authority,796,Premises entered and/or searched
2010,5/12/17,1,1,Abuse of Authority,1049,Premises entered and/or searched
2010,5/12/17,1,1,Abuse of Authority,1050,Premises entered and/or searched
2010,5/12/17,1,1,Abuse of Authority,983,Property damaged
2010,5/12/17,1,1,Abuse of Authority,325,Question
2010,5/12/17,1,1,Abuse of Authority,388,Question
2010,5/12/17,1,1,Abuse of Authority,596,Question
2010,5/12/17,1,1,Abuse of Authority,838,Question
2010,5/12/17,1,1,Abuse of Authority,919,Question
2010,5/12/17,1,1,Abuse of Authority,1390,Question
2010,5/12/17,1,1,Abuse of Authority,1394,Question
2010,5/12/17,1,1,Abuse of Authority,1551,Question
2010,5/12/17,1,1,Abuse of Authority,1610,Question
2010,5/12/17,1,1,Abuse of Authority,1625,Question
2010,5/12/17,1,1,Abuse of Authority,2000,Question
2010,5/12/17,1,1,Abuse of Authority,2001,Question
2010,5/12/17,1,1,Abuse of Authority,2264,Question
2010,5/12/17,1,1,Abuse of Authority,653,Refusal to process civilian complaint
2010,5/12/17,1,1,Abuse of Authority,1840,Refusal to process civilian complaint
2010,5/12/17,1,1,Abuse of Authority,2149,Refusal to process civilian complaint
2010,5/12/17,1,1,Abuse of Authority,290,Refusal to provide name/shield number
2010,5/12/17,1,1,Abuse of Authority,419,Refusal to provide name/shield number
2010,5/12/17,1,1,Abuse of Authority,466,Refusal to provide name/shield number
2010,5/12/17,1,1,Abuse of Authority,530,Refusal to provide name/shield number
2010,5/12/17,1,1,Abuse of Authority,665,Refusal to provide name/shield number
2010,5/12/17,1,1,Abuse of Authority,721,Refusal to provide name/shield number
2010,5/12/17,1,1,Abuse of Authority,722,Refusal to provide name/shield number
2010,5/12/17,1,1,Abuse of Authority,723,Refusal to provide name/shield number
2010,5/12/17,1,1,Abuse of Authority,842,Refusal to provide name/shield number
2010,5/12/17,1,1,Abuse of Authority,850,Refusal to provide name/shield number
2010,5/12/17,1,1,Abuse of Authority,851,Refusal to provide name/shield number
2010,5/12/17,1,1,Abuse of Authority,974,Refusal to provide name/shield number
2010,5/12/17,1,1,Abuse of Authority,976,Refusal to provide name/shield number
2010,5/12/17,1,1,Abuse of Authority,978,Refusal to provide name/shield number
2010,5/12/17,1,1,Abuse of Authority,988,Refusal to provide name/shield number
2010,5/12/17,1,1,Abuse of Authority,1059,Refusal to provide name/shield number
2010,5/12/17,1,1,Abuse of Authority,1071,Refusal to provide name/shield number
2010,5/12/17,1,1,Abuse of Authority,1264,Refusal to provide name/shield number
2010,5/12/17,1,1,Abuse of Authority,1267,Refusal to provide name/shield number
2010,5/12/17,1,1,Abuse of Authority,1272,Refusal to provide name/shield number
2010,5/12/17,1,1,Abuse of Authority,1315,Refusal to provide name/shield number
2010,5/12/17,1,1,Abuse of Authority,1316,Refusal to provide name/shield number
2010,5/12/17,1,1,Abuse of Authority,1392,Refusal to provide name/shield number
2010,5/12/17,1,1,Abuse of Authority,1393,Refusal to provide name/shield number
2010,5/12/17,1,1,Abuse of Authority,1556,Refusal to provide name/shield number
2010,5/12/17,1,1,Abuse of Authority,1560,Refusal to provide name/shield number
2010,5/12/17,1,1,Abuse of Authority,1562,Refusal to provide name/shield number
2010,5/12/17,1,1,Abuse of Authority,1638,Refusal to provide name/shield number
2010,5/12/17,1,1,Abuse of Authority,1925,Refusal to provide name/shield number
2010,5/12/17,1,1,Abuse of Authority,2106,Refusal to provide name/shield number
2010,5/12/17,1,1,Abuse of Authority,2141,Refusal to provide name/shield number
2010,5/12/17,1,1,Abuse of Authority,2147,Refusal to provide name/shield number
2010,5/12/17,1,1,Abuse of Authority,2213,Refusal to provide name/shield number
2010,5/12/17,1,1,Abuse of Authority,2268,Refusal to provide name/shield number
2010,5/12/17,1,1,Abuse of Authority,2272,Refusal to provide name/shield number
2010,5/12/17,1,1,Abuse of Authority,2376,Refusal to provide name/shield number
2010,5/12/17,1,1,Abuse of Authority,2420,Refusal to provide name/shield number
2010,5/12/17,1,1,Abuse of Authority,420,Search (of person)
2010,5/12/17,1,1,Abuse of Authority,468,Search (of person)
2010,5/12/17,1,1,Abuse of Authority,594,Search (of person)
2010,5/12/17,1,1,Abuse of Authority,839,Search (of person)
2010,5/12/17,1,1,Abuse of Authority,843,Search (of person)
2010,5/12/17,1,1,Abuse of Authority,902,Search (of person)
2010,5/12/17,1,1,Abuse of Authority,917,Search (of person)
2010,5/12/17,1,1,Abuse of Authority,971,Search (of person)
2010,5/12/17,1,1,Abuse of Authority,972,Search (of person)
2010,5/12/17,1,1,Abuse of Authority,975,Search (of person)
2010,5/12/17,1,1,Abuse of Authority,977,Search (of person)
2010,5/12/17,1,1,Abuse of Authority,979,Search (of person)
2010,5/12/17,1,1,Abuse of Authority,982,Search (of person)
2010,5/12/17,1,1,Abuse of Authority,1036,Search (of person)
2010,5/12/17,1,1,Abuse of Authority,1069,Search (of person)
2010,5/12/17,1,1,Abuse of Authority,1138,Search (of person)
2010,5/12/17,1,1,Abuse of Authority,1140,Search (of person)
2010,5/12/17,1,1,Abuse of Authority,1141,Search (of person)
2010,5/12/17,1,1,Abuse of Authority,1269,Search (of person)
2010,5/12/17,1,1,Abuse of Authority,1389,Search (of person)
2010,5/12/17,1,1,Abuse of Authority,1397,Search (of person)
2010,5/12/17,1,1,Abuse of Authority,1399,Search (of person)
2010,5/12/17,1,1,Abuse of Authority,1466,Search (of person)
2010,5/12/17,1,1,Abuse of Authority,1548,Search (of person)
2010,5/12/17,1,1,Abuse of Authority,1550,Search (of person)
2010,5/12/17,1,1,Abuse of Authority,1553,Search (of person)
2010,5/12/17,1,1,Abuse of Authority,1607,Search (of person)
2010,5/12/17,1,1,Abuse of Authority,1667,Search (of person)
2010,5/12/17,1,1,Abuse of Authority,1695,Search (of person)
2010,5/12/17,1,1,Abuse of Authority,1835,Search (of person)
2010,5/12/17,1,1,Abuse of Authority,1947,Search (of person)
2010,5/12/17,1,1,Abuse of Authority,2096,Search (of person)
2010,5/12/17,1,1,Abuse of Authority,2144,Search (of person)
2010,5/12/17,1,1,Abuse of Authority,2215,Search (of person)
2010,5/12/17,1,1,Abuse of Authority,2247,Search (of person)
2010,5/12/17,1,1,Abuse of Authority,2263,Search (of person)
2010,5/12/17,1,1,Abuse of Authority,2271,Search (of person)
2010,5/12/17,1,1,Abuse of Authority,2273,Search (of person)
2010,5/12/17,1,1,Abuse of Authority,2424,Search (of person)
2010,5/12/17,1,1,Abuse of Authority,327,Stop
2010,5/12/17,1,1,Abuse of Authority,329,Stop
2010,5/12/17,1,1,Abuse of Authority,330,Stop
2010,5/12/17,1,1,Abuse of Authority,422,Stop
2010,5/12/17,1,1,Abuse of Authority,423,Stop
2010,5/12/17,1,1,Abuse of Authority,467,Stop
2010,5/12/17,1,1,Abuse of Authority,593,Stop
2010,5/12/17,1,1,Abuse of Authority,595,Stop
