Close Year,Date Stamp,Full Investigation,Number of Records (copy),Number of Records,Uniq Id
2007,5/12/17,Not Fully Investigated,1,1,10102
2007,5/12/17,Not Fully Investigated,1,1,10103
2007,5/12/17,Not Fully Investigated,1,1,10105
2007,5/12/17,Not Fully Investigated,1,1,10106
2007,5/12/17,Not Fully Investigated,1,1,10107
2007,5/12/17,Not Fully Investigated,1,1,10108
2007,5/12/17,Not Fully Investigated,1,1,10109
2007,5/12/17,Not Fully Investigated,1,1,10113
2007,5/12/17,Not Fully Investigated,1,1,10115
2007,5/12/17,Not Fully Investigated,1,1,10118
2007,5/12/17,Not Fully Investigated,1,1,10119
2007,5/12/17,Not Fully Investigated,1,1,10120
2007,5/12/17,Not Fully Investigated,1,1,10121
2007,5/12/17,Not Fully Investigated,1,1,10122
2007,5/12/17,Not Fully Investigated,1,1,10123
2007,5/12/17,Not Fully Investigated,1,1,10124
2007,5/12/17,Not Fully Investigated,1,1,10125
2007,5/12/17,Not Fully Investigated,1,1,10126
2007,5/12/17,Not Fully Investigated,1,1,10127
2007,5/12/17,Not Fully Investigated,1,1,10130
2007,5/12/17,Not Fully Investigated,1,1,10133
2007,5/12/17,Not Fully Investigated,1,1,10134
2007,5/12/17,Not Fully Investigated,1,1,10136
2007,5/12/17,Not Fully Investigated,1,1,10138
2007,5/12/17,Not Fully Investigated,1,1,10140
2007,5/12/17,Not Fully Investigated,1,1,10142
2007,5/12/17,Not Fully Investigated,1,1,10144
2007,5/12/17,Not Fully Investigated,1,1,10145
2007,5/12/17,Not Fully Investigated,1,1,10146
2007,5/12/17,Not Fully Investigated,1,1,10147
2007,5/12/17,Not Fully Investigated,1,1,10150
2007,5/12/17,Not Fully Investigated,1,1,10152
2007,5/12/17,Not Fully Investigated,1,1,10153
2007,5/12/17,Not Fully Investigated,1,1,10154
2007,5/12/17,Not Fully Investigated,1,1,10155
2007,5/12/17,Not Fully Investigated,1,1,10156
2007,5/12/17,Not Fully Investigated,1,1,10157
2007,5/12/17,Not Fully Investigated,1,1,10159
2007,5/12/17,Not Fully Investigated,1,1,10161
2007,5/12/17,Not Fully Investigated,1,1,10162
2007,5/12/17,Not Fully Investigated,1,1,10164
2007,5/12/17,Not Fully Investigated,1,1,10165
2007,5/12/17,Not Fully Investigated,1,1,10167
2007,5/12/17,Not Fully Investigated,1,1,10168
2007,5/12/17,Not Fully Investigated,1,1,10169
2007,5/12/17,Not Fully Investigated,1,1,10171
2007,5/12/17,Not Fully Investigated,1,1,10173
2007,5/12/17,Not Fully Investigated,1,1,10174
2007,5/12/17,Not Fully Investigated,1,1,10176
2007,5/12/17,Not Fully Investigated,1,1,10178
2007,5/12/17,Not Fully Investigated,1,1,10181
2007,5/12/17,Not Fully Investigated,1,1,10182
2007,5/12/17,Not Fully Investigated,1,1,10183
2007,5/12/17,Not Fully Investigated,1,1,10184
2007,5/12/17,Not Fully Investigated,1,1,10186
2007,5/12/17,Not Fully Investigated,1,1,10189
2007,5/12/17,Not Fully Investigated,1,1,10190
2007,5/12/17,Not Fully Investigated,1,1,10191
2007,5/12/17,Not Fully Investigated,1,1,10192
2007,5/12/17,Not Fully Investigated,1,1,10194
2007,5/12/17,Not Fully Investigated,1,1,10195
2007,5/12/17,Not Fully Investigated,1,1,10196
2007,5/12/17,Not Fully Investigated,1,1,10197
2007,5/12/17,Not Fully Investigated,1,1,10199
2007,5/12/17,Not Fully Investigated,1,1,10202
2007,5/12/17,Not Fully Investigated,1,1,10204
2007,5/12/17,Not Fully Investigated,1,1,10205
2007,5/12/17,Not Fully Investigated,1,1,10206
2007,5/12/17,Not Fully Investigated,1,1,10207
2007,5/12/17,Not Fully Investigated,1,1,10209
2007,5/12/17,Not Fully Investigated,1,1,10211
2007,5/12/17,Not Fully Investigated,1,1,10213
2007,5/12/17,Not Fully Investigated,1,1,10214
2007,5/12/17,Not Fully Investigated,1,1,10215
2007,5/12/17,Not Fully Investigated,1,1,10218
2007,5/12/17,Not Fully Investigated,1,1,10219
2007,5/12/17,Not Fully Investigated,1,1,10227
2007,5/12/17,Not Fully Investigated,1,1,10228
2007,5/12/17,Not Fully Investigated,1,1,10234
2007,5/12/17,Not Fully Investigated,1,1,10243
2007,5/12/17,Not Fully Investigated,1,1,10251
2007,5/12/17,Not Fully Investigated,1,1,10258
2007,5/12/17,Not Fully Investigated,1,1,10261
2007,5/12/17,Not Fully Investigated,1,1,10265
2007,5/12/17,Not Fully Investigated,1,1,10272
2007,5/12/17,Not Fully Investigated,1,1,10279
2007,5/12/17,Not Fully Investigated,1,1,10280
2007,5/12/17,Not Fully Investigated,1,1,10291
2007,5/12/17,Not Fully Investigated,1,1,10292
2007,5/12/17,Not Fully Investigated,1,1,10293
2007,5/12/17,Not Fully Investigated,1,1,10294
2007,5/12/17,Not Fully Investigated,1,1,10295
2007,5/12/17,Not Fully Investigated,1,1,10297
2007,5/12/17,Not Fully Investigated,1,1,10298
2007,5/12/17,Not Fully Investigated,1,1,10299
2007,5/12/17,Not Fully Investigated,1,1,10300
2007,5/12/17,Not Fully Investigated,1,1,10301
2007,5/12/17,Not Fully Investigated,1,1,10304
2007,5/12/17,Not Fully Investigated,1,1,10305
2007,5/12/17,Not Fully Investigated,1,1,10306
2007,5/12/17,Not Fully Investigated,1,1,10307
2007,5/12/17,Not Fully Investigated,1,1,10308
2007,5/12/17,Not Fully Investigated,1,1,10309
2007,5/12/17,Not Fully Investigated,1,1,10310
2007,5/12/17,Not Fully Investigated,1,1,10313
2007,5/12/17,Not Fully Investigated,1,1,10314
2007,5/12/17,Not Fully Investigated,1,1,10316
2007,5/12/17,Not Fully Investigated,1,1,10317
2007,5/12/17,Not Fully Investigated,1,1,10318
2007,5/12/17,Not Fully Investigated,1,1,10319
2007,5/12/17,Not Fully Investigated,1,1,10320
2007,5/12/17,Not Fully Investigated,1,1,10321
2007,5/12/17,Not Fully Investigated,1,1,10322
2007,5/12/17,Not Fully Investigated,1,1,10325
2007,5/12/17,Not Fully Investigated,1,1,10327
2007,5/12/17,Not Fully Investigated,1,1,10328
2007,5/12/17,Not Fully Investigated,1,1,10329
2007,5/12/17,Not Fully Investigated,1,1,10330
2007,5/12/17,Not Fully Investigated,1,1,10333
2007,5/12/17,Not Fully Investigated,1,1,10334
2007,5/12/17,Not Fully Investigated,1,1,10335
2007,5/12/17,Not Fully Investigated,1,1,10337
2007,5/12/17,Not Fully Investigated,1,1,10338
2007,5/12/17,Not Fully Investigated,1,1,10340
2007,5/12/17,Not Fully Investigated,1,1,10343
2007,5/12/17,Not Fully Investigated,1,1,10344
2007,5/12/17,Not Fully Investigated,1,1,10347
2007,5/12/17,Not Fully Investigated,1,1,10353
2007,5/12/17,Not Fully Investigated,1,1,10354
2007,5/12/17,Not Fully Investigated,1,1,10355
2007,5/12/17,Not Fully Investigated,1,1,10356
2007,5/12/17,Not Fully Investigated,1,1,10358
2007,5/12/17,Not Fully Investigated,1,1,10362
2007,5/12/17,Not Fully Investigated,1,1,10363
2007,5/12/17,Not Fully Investigated,1,1,10364
2007,5/12/17,Not Fully Investigated,1,1,10365
2007,5/12/17,Not Fully Investigated,1,1,10366
2007,5/12/17,Not Fully Investigated,1,1,10367
2007,5/12/17,Not Fully Investigated,1,1,10368
2007,5/12/17,Not Fully Investigated,1,1,10369
2007,5/12/17,Not Fully Investigated,1,1,10370
2007,5/12/17,Not Fully Investigated,1,1,10371
2007,5/12/17,Not Fully Investigated,1,1,10372
2007,5/12/17,Not Fully Investigated,1,1,10373
2007,5/12/17,Not Fully Investigated,1,1,10374
2007,5/12/17,Not Fully Investigated,1,1,10375
2007,5/12/17,Not Fully Investigated,1,1,10376
2007,5/12/17,Not Fully Investigated,1,1,10377
2007,5/12/17,Not Fully Investigated,1,1,10378
2007,5/12/17,Not Fully Investigated,1,1,10379
2007,5/12/17,Not Fully Investigated,1,1,10380
2007,5/12/17,Not Fully Investigated,1,1,10381
2007,5/12/17,Not Fully Investigated,1,1,10382
2007,5/12/17,Not Fully Investigated,1,1,10383
2007,5/12/17,Not Fully Investigated,1,1,10384
2007,5/12/17,Not Fully Investigated,1,1,10385
2007,5/12/17,Not Fully Investigated,1,1,10386
2007,5/12/17,Not Fully Investigated,1,1,10387
2007,5/12/17,Not Fully Investigated,1,1,10388
2007,5/12/17,Not Fully Investigated,1,1,10389
2007,5/12/17,Not Fully Investigated,1,1,10390
2007,5/12/17,Not Fully Investigated,1,1,10392
2007,5/12/17,Not Fully Investigated,1,1,10393
2007,5/12/17,Not Fully Investigated,1,1,10394
2007,5/12/17,Not Fully Investigated,1,1,10395
2007,5/12/17,Not Fully Investigated,1,1,10397
2007,5/12/17,Not Fully Investigated,1,1,10398
2007,5/12/17,Not Fully Investigated,1,1,10400
2007,5/12/17,Not Fully Investigated,1,1,10402
2007,5/12/17,Not Fully Investigated,1,1,10404
2007,5/12/17,Not Fully Investigated,1,1,10405
2007,5/12/17,Not Fully Investigated,1,1,10407
2007,5/12/17,Not Fully Investigated,1,1,10408
2007,5/12/17,Not Fully Investigated,1,1,10410
2007,5/12/17,Not Fully Investigated,1,1,10413
2007,5/12/17,Not Fully Investigated,1,1,10414
2007,5/12/17,Not Fully Investigated,1,1,10415
2007,5/12/17,Not Fully Investigated,1,1,10416
2007,5/12/17,Not Fully Investigated,1,1,10419
2007,5/12/17,Not Fully Investigated,1,1,10420
2007,5/12/17,Not Fully Investigated,1,1,10426
2007,5/12/17,Not Fully Investigated,1,1,10427
2007,5/12/17,Not Fully Investigated,1,1,10428
2007,5/12/17,Not Fully Investigated,1,1,10429
2007,5/12/17,Not Fully Investigated,1,1,10430
2007,5/12/17,Not Fully Investigated,1,1,10431
2007,5/12/17,Not Fully Investigated,1,1,10432
2007,5/12/17,Not Fully Investigated,1,1,10433
2007,5/12/17,Not Fully Investigated,1,1,10434
2007,5/12/17,Not Fully Investigated,1,1,10436
2007,5/12/17,Not Fully Investigated,1,1,10437
2007,5/12/17,Not Fully Investigated,1,1,10438
2007,5/12/17,Not Fully Investigated,1,1,10439
2007,5/12/17,Not Fully Investigated,1,1,10441
2007,5/12/17,Not Fully Investigated,1,1,10442
2007,5/12/17,Not Fully Investigated,1,1,10443
2007,5/12/17,Not Fully Investigated,1,1,10445
2007,5/12/17,Not Fully Investigated,1,1,10446
2007,5/12/17,Not Fully Investigated,1,1,10448
2007,5/12/17,Not Fully Investigated,1,1,10450
2007,5/12/17,Not Fully Investigated,1,1,10453
2007,5/12/17,Not Fully Investigated,1,1,10454
2007,5/12/17,Not Fully Investigated,1,1,10456
2007,5/12/17,Not Fully Investigated,1,1,10457
2007,5/12/17,Not Fully Investigated,1,1,10458
2007,5/12/17,Not Fully Investigated,1,1,10459
2007,5/12/17,Not Fully Investigated,1,1,10460
2007,5/12/17,Not Fully Investigated,1,1,10463
2007,5/12/17,Not Fully Investigated,1,1,10464
2007,5/12/17,Not Fully Investigated,1,1,10465
2007,5/12/17,Not Fully Investigated,1,1,10467
2007,5/12/17,Not Fully Investigated,1,1,10468
2007,5/12/17,Not Fully Investigated,1,1,10470
2007,5/12/17,Not Fully Investigated,1,1,10471
2007,5/12/17,Not Fully Investigated,1,1,10472
2007,5/12/17,Not Fully Investigated,1,1,10473
2007,5/12/17,Not Fully Investigated,1,1,10474
2007,5/12/17,Not Fully Investigated,1,1,10475
2007,5/12/17,Not Fully Investigated,1,1,10476
2007,5/12/17,Not Fully Investigated,1,1,10477
2007,5/12/17,Not Fully Investigated,1,1,10480
2007,5/12/17,Not Fully Investigated,1,1,10485
2007,5/12/17,Not Fully Investigated,1,1,10486
2007,5/12/17,Not Fully Investigated,1,1,10487
2007,5/12/17,Not Fully Investigated,1,1,10488
2007,5/12/17,Not Fully Investigated,1,1,10489
2007,5/12/17,Not Fully Investigated,1,1,10490
2007,5/12/17,Not Fully Investigated,1,1,10491
2007,5/12/17,Not Fully Investigated,1,1,10493
2007,5/12/17,Not Fully Investigated,1,1,10494
2007,5/12/17,Not Fully Investigated,1,1,10495
2007,5/12/17,Not Fully Investigated,1,1,10497
2007,5/12/17,Not Fully Investigated,1,1,10498
2007,5/12/17,Not Fully Investigated,1,1,10502
2007,5/12/17,Not Fully Investigated,1,1,10505
2007,5/12/17,Not Fully Investigated,1,1,10506
2007,5/12/17,Not Fully Investigated,1,1,10507
2007,5/12/17,Not Fully Investigated,1,1,10508
2007,5/12/17,Not Fully Investigated,1,1,10509
2007,5/12/17,Not Fully Investigated,1,1,10512
2007,5/12/17,Not Fully Investigated,1,1,10513
2007,5/12/17,Not Fully Investigated,1,1,10515
2007,5/12/17,Not Fully Investigated,1,1,10516
2007,5/12/17,Not Fully Investigated,1,1,10518
2007,5/12/17,Not Fully Investigated,1,1,10519
2007,5/12/17,Not Fully Investigated,1,1,10520
2007,5/12/17,Not Fully Investigated,1,1,10522
2007,5/12/17,Not Fully Investigated,1,1,10523
2007,5/12/17,Not Fully Investigated,1,1,10524
2007,5/12/17,Not Fully Investigated,1,1,10525
2007,5/12/17,Not Fully Investigated,1,1,10527
2007,5/12/17,Not Fully Investigated,1,1,10528
2007,5/12/17,Not Fully Investigated,1,1,10529
2007,5/12/17,Not Fully Investigated,1,1,10531
2007,5/12/17,Not Fully Investigated,1,1,10532
2007,5/12/17,Not Fully Investigated,1,1,10535
2007,5/12/17,Not Fully Investigated,1,1,10536
2007,5/12/17,Not Fully Investigated,1,1,10537
2007,5/12/17,Not Fully Investigated,1,1,10538
2007,5/12/17,Not Fully Investigated,1,1,10540
2007,5/12/17,Not Fully Investigated,1,1,10541
2007,5/12/17,Not Fully Investigated,1,1,10542
2007,5/12/17,Not Fully Investigated,1,1,10545
2007,5/12/17,Not Fully Investigated,1,1,10546
2007,5/12/17,Not Fully Investigated,1,1,10547
2007,5/12/17,Not Fully Investigated,1,1,10548
2007,5/12/17,Not Fully Investigated,1,1,10549
2007,5/12/17,Not Fully Investigated,1,1,10550
2007,5/12/17,Not Fully Investigated,1,1,10552
2007,5/12/17,Not Fully Investigated,1,1,10553
2007,5/12/17,Not Fully Investigated,1,1,10554
2007,5/12/17,Not Fully Investigated,1,1,10557
2007,5/12/17,Not Fully Investigated,1,1,10558
2007,5/12/17,Not Fully Investigated,1,1,10561
2007,5/12/17,Not Fully Investigated,1,1,10562
2007,5/12/17,Not Fully Investigated,1,1,10563
2007,5/12/17,Not Fully Investigated,1,1,10566
2007,5/12/17,Not Fully Investigated,1,1,10567
2007,5/12/17,Not Fully Investigated,1,1,10568
2007,5/12/17,Not Fully Investigated,1,1,10569
2007,5/12/17,Not Fully Investigated,1,1,10570
2007,5/12/17,Not Fully Investigated,1,1,10571
2007,5/12/17,Not Fully Investigated,1,1,10573
2007,5/12/17,Not Fully Investigated,1,1,10574
2007,5/12/17,Not Fully Investigated,1,1,10575
2007,5/12/17,Not Fully Investigated,1,1,10576
2007,5/12/17,Not Fully Investigated,1,1,10577
2007,5/12/17,Not Fully Investigated,1,1,10578
2007,5/12/17,Not Fully Investigated,1,1,10581
2007,5/12/17,Not Fully Investigated,1,1,10582
2007,5/12/17,Not Fully Investigated,1,1,10584
2007,5/12/17,Not Fully Investigated,1,1,10585
2007,5/12/17,Not Fully Investigated,1,1,10588
2007,5/12/17,Not Fully Investigated,1,1,10589
2007,5/12/17,Not Fully Investigated,1,1,10590
2007,5/12/17,Not Fully Investigated,1,1,10592
2007,5/12/17,Not Fully Investigated,1,1,10593
2007,5/12/17,Not Fully Investigated,1,1,10595
2007,5/12/17,Not Fully Investigated,1,1,10597
2007,5/12/17,Not Fully Investigated,1,1,10598
2007,5/12/17,Not Fully Investigated,1,1,10599
2007,5/12/17,Not Fully Investigated,1,1,10600
2007,5/12/17,Not Fully Investigated,1,1,10601
2007,5/12/17,Not Fully Investigated,1,1,10602
2007,5/12/17,Not Fully Investigated,1,1,10603
2007,5/12/17,Not Fully Investigated,1,1,10604
2007,5/12/17,Not Fully Investigated,1,1,10606
2007,5/12/17,Not Fully Investigated,1,1,10607
2007,5/12/17,Not Fully Investigated,1,1,10609
2007,5/12/17,Not Fully Investigated,1,1,10611
2007,5/12/17,Not Fully Investigated,1,1,10613
2007,5/12/17,Not Fully Investigated,1,1,10615
2007,5/12/17,Not Fully Investigated,1,1,10616
2007,5/12/17,Not Fully Investigated,1,1,10617
2007,5/12/17,Not Fully Investigated,1,1,10619
2007,5/12/17,Not Fully Investigated,1,1,10620
2007,5/12/17,Not Fully Investigated,1,1,10621
2007,5/12/17,Not Fully Investigated,1,1,10623
2007,5/12/17,Not Fully Investigated,1,1,10624
2007,5/12/17,Not Fully Investigated,1,1,10625
2007,5/12/17,Not Fully Investigated,1,1,10626
2007,5/12/17,Not Fully Investigated,1,1,10627
2007,5/12/17,Not Fully Investigated,1,1,10631
2007,5/12/17,Not Fully Investigated,1,1,10633
2007,5/12/17,Not Fully Investigated,1,1,10640
2007,5/12/17,Not Fully Investigated,1,1,10642
2007,5/12/17,Not Fully Investigated,1,1,10643
2007,5/12/17,Not Fully Investigated,1,1,10645
2007,5/12/17,Not Fully Investigated,1,1,10647
2007,5/12/17,Not Fully Investigated,1,1,10649
2007,5/12/17,Not Fully Investigated,1,1,10654
2007,5/12/17,Not Fully Investigated,1,1,10655
2007,5/12/17,Not Fully Investigated,1,1,10656
2007,5/12/17,Not Fully Investigated,1,1,10657
2007,5/12/17,Not Fully Investigated,1,1,10659
2007,5/12/17,Not Fully Investigated,1,1,10661
2007,5/12/17,Not Fully Investigated,1,1,10664
2007,5/12/17,Not Fully Investigated,1,1,10665
2007,5/12/17,Not Fully Investigated,1,1,10666
2007,5/12/17,Not Fully Investigated,1,1,10668
2007,5/12/17,Not Fully Investigated,1,1,10669
2007,5/12/17,Not Fully Investigated,1,1,10670
2007,5/12/17,Not Fully Investigated,1,1,10671
2007,5/12/17,Not Fully Investigated,1,1,10672
2007,5/12/17,Not Fully Investigated,1,1,10673
2007,5/12/17,Not Fully Investigated,1,1,10675
2007,5/12/17,Not Fully Investigated,1,1,10678
2007,5/12/17,Not Fully Investigated,1,1,10680
2007,5/12/17,Not Fully Investigated,1,1,10681
2007,5/12/17,Not Fully Investigated,1,1,10682
2007,5/12/17,Not Fully Investigated,1,1,10683
2007,5/12/17,Not Fully Investigated,1,1,10684
2007,5/12/17,Not Fully Investigated,1,1,10687
2007,5/12/17,Not Fully Investigated,1,1,10688
2007,5/12/17,Not Fully Investigated,1,1,10689
2007,5/12/17,Not Fully Investigated,1,1,10693
2007,5/12/17,Not Fully Investigated,1,1,10694
2007,5/12/17,Not Fully Investigated,1,1,10696
2007,5/12/17,Not Fully Investigated,1,1,10697
2007,5/12/17,Not Fully Investigated,1,1,10698
2007,5/12/17,Not Fully Investigated,1,1,10701
2007,5/12/17,Not Fully Investigated,1,1,10702
2007,5/12/17,Not Fully Investigated,1,1,10703
2007,5/12/17,Not Fully Investigated,1,1,10704
2007,5/12/17,Not Fully Investigated,1,1,10705
2007,5/12/17,Not Fully Investigated,1,1,10706
2007,5/12/17,Not Fully Investigated,1,1,10707
2007,5/12/17,Not Fully Investigated,1,1,10708
2007,5/12/17,Not Fully Investigated,1,1,10710
2007,5/12/17,Not Fully Investigated,1,1,10711
2007,5/12/17,Not Fully Investigated,1,1,10713
2007,5/12/17,Not Fully Investigated,1,1,10714
2007,5/12/17,Not Fully Investigated,1,1,10715
2007,5/12/17,Not Fully Investigated,1,1,10721
2007,5/12/17,Not Fully Investigated,1,1,10723
2007,5/12/17,Not Fully Investigated,1,1,10724
2007,5/12/17,Not Fully Investigated,1,1,10725
2007,5/12/17,Not Fully Investigated,1,1,10729
2007,5/12/17,Not Fully Investigated,1,1,10730
2007,5/12/17,Not Fully Investigated,1,1,10731
2007,5/12/17,Not Fully Investigated,1,1,10732
2007,5/12/17,Not Fully Investigated,1,1,10733
2007,5/12/17,Not Fully Investigated,1,1,10735
2007,5/12/17,Not Fully Investigated,1,1,10737
2007,5/12/17,Not Fully Investigated,1,1,10738
2007,5/12/17,Not Fully Investigated,1,1,10739
2007,5/12/17,Not Fully Investigated,1,1,10740
2007,5/12/17,Not Fully Investigated,1,1,10741
2007,5/12/17,Not Fully Investigated,1,1,10742
2007,5/12/17,Not Fully Investigated,1,1,10743
2007,5/12/17,Not Fully Investigated,1,1,10745
2007,5/12/17,Not Fully Investigated,1,1,10747
2007,5/12/17,Not Fully Investigated,1,1,10748
2007,5/12/17,Not Fully Investigated,1,1,10750
2007,5/12/17,Not Fully Investigated,1,1,10751
2007,5/12/17,Not Fully Investigated,1,1,10752
2007,5/12/17,Not Fully Investigated,1,1,10753
2007,5/12/17,Not Fully Investigated,1,1,10754
2007,5/12/17,Not Fully Investigated,1,1,10755
2007,5/12/17,Not Fully Investigated,1,1,10758
2007,5/12/17,Not Fully Investigated,1,1,10759
2007,5/12/17,Not Fully Investigated,1,1,10760
2007,5/12/17,Not Fully Investigated,1,1,10761
2007,5/12/17,Not Fully Investigated,1,1,10762
2007,5/12/17,Not Fully Investigated,1,1,10763
2007,5/12/17,Not Fully Investigated,1,1,10764
2007,5/12/17,Not Fully Investigated,1,1,10765
2007,5/12/17,Not Fully Investigated,1,1,10766
2007,5/12/17,Not Fully Investigated,1,1,10767
2007,5/12/17,Not Fully Investigated,1,1,10768
2007,5/12/17,Not Fully Investigated,1,1,10769
2007,5/12/17,Not Fully Investigated,1,1,10770
2007,5/12/17,Not Fully Investigated,1,1,10771
2007,5/12/17,Not Fully Investigated,1,1,10775
2007,5/12/17,Not Fully Investigated,1,1,10776
2007,5/12/17,Not Fully Investigated,1,1,10777
2007,5/12/17,Not Fully Investigated,1,1,10778
2007,5/12/17,Not Fully Investigated,1,1,10779
2007,5/12/17,Not Fully Investigated,1,1,10780
2007,5/12/17,Not Fully Investigated,1,1,10781
2007,5/12/17,Not Fully Investigated,1,1,10785
2007,5/12/17,Not Fully Investigated,1,1,10786
2007,5/12/17,Not Fully Investigated,1,1,10787
2007,5/12/17,Not Fully Investigated,1,1,10789
2007,5/12/17,Not Fully Investigated,1,1,10791
2007,5/12/17,Not Fully Investigated,1,1,10792
2007,5/12/17,Not Fully Investigated,1,1,10793
2007,5/12/17,Not Fully Investigated,1,1,10794
2007,5/12/17,Not Fully Investigated,1,1,10795
2007,5/12/17,Not Fully Investigated,1,1,10796
2007,5/12/17,Not Fully Investigated,1,1,10798
2007,5/12/17,Not Fully Investigated,1,1,10802
